name,0,1,2,3,4,5,6,7,8,9,Mean,Std
seq2seq_tree_23_conv_re_23_cat_0.7,0.226,0.151,0.168,0.179,0.191,0.187,0.155,0.176,0.163,0.165,0.1761,0.02067583130130443
rico_23_conv_re_23_add_0.8,0.222,0.166,0.196,0.178,0.183,0.183,0.157,0.185,0.184,0.132,0.1786,0.02256634662500778
rico_23_conv_re_23_cat_0.8,0.226,0.151,0.184,0.174,0.184,0.187,0.155,0.197,0.168,0.111,0.1737,0.029148070262025923
seq2seq_23_conv_re_23_add_0.8,0.227,0.125,0.193,0.201,0.187,0.142,0.208,0.172,0.181,0.173,0.1809,0.028682573106330614
seq2seq_23_conv_re_23_cat_0.8,0.226,0.187,0.177,0.17,0.202,0.181,0.155,0.176,0.17,0.134,0.1778,0.023595762331401798
seq2seq_tree_23_conv_re_23_add_0.8,0.221,0.143,0.2,0.191,0.182,0.129,0.196,0.19,0.177,0.185,0.1814,0.025585933635495897
seq2seq_tree_23_conv_re_23_cat_0.8,0.221,0.151,0.155,0.205,0.187,0.188,0.155,0.195,0.17,0.134,0.1761,0.026074700381787705
rico_23_conv_re_23_add_0.9,0.211,0.156,0.2,0.185,0.18,0.183,0.115,0.19,0.169,0.112,0.1701,0.0317189217975643
rico_23_conv_re_23_cat_0.9,0.226,0.158,0.183,0.228,0.191,0.188,0.155,0.19,0.168,0.112,0.1799,0.03254366297760595
seq2seq_23_conv_re_23_add_0.9,0.179,0.176,0.207,0.195,0.193,0.205,0.196,0.208,0.156,0.174,0.18889999999999998,0.01620154313638056
